threshold,average_precision,accuracy,pass_precision,pass_recall,pass_f1,fail_precision,fail_recall,fail_f1,tn,fp,fn,tp,roc_auc,experiment,backend,calibrated,features,eligible_rows,eligible_failures,wafers,weight_mode,C,alpha,note,seconds
0.6760324281579254,0.6209331238153938,0.971844426988321,0.9763585672746146,0.9946853943247603,0.985436779100418,0.7909333333333334,0.45497775732474305,0.5776609212192034,146734,784,3553,2966,0.9132234938069317,B_stacked_cal,stacked,True,541,154037,6519,160,sqrt,1.0,0.5,"Model B, plus the recovered per-wafer rate",59.5
0.6698423814393154,0.5863064803866233,0.971182248420834,0.9754181702187045,0.9949836630106157,0.9851037769090085,0.7921348314606742,0.4325816843074091,0.55957932334557,146778,740,3699,2820,0.890374008421905,B_stacked,stacked,False,541,154037,6519,160,sqrt,1.0,0.0,"Model B, diagonal parametric score + logistic head",56.4
0.7046879728635153,0.5732187102896711,0.9711108370066932,0.9749555148328154,0.9954039507043209,0.9850736255995707,0.8020437956204379,0.42138364779874216,0.5524939662107804,146840,678,3772,2747,0.8828866201462934,B_flat,linear,False,541,154037,6519,160,sqrt,1.0,0.0,"Model B, one logistic over all inputs (baseline recipe)",135.3
0.71978020382595,0.5656769020073108,0.9721625323785844,0.9742087140776056,0.9973359183286108,0.9856366693687236,0.8697381504806099,0.4025157232704403,0.5503355704697986,147125,393,3895,2624,0.8769579944880916,B_detrended,stacked,False,551,154037,6519,160,sqrt,1.0,0.0,ablation: per-wafer gradient removal (rejected),63.1
0.7050466970057746,0.5523602857804456,0.9712341839947545,0.9735439929574202,0.9970579861440638,0.9851607004712005,0.8531799729364006,0.38686915171038505,0.5323482849604222,147084,434,3997,2522,0.8844482345740442,A_stacked_cal,stacked,True,514,154037,6519,160,sqrt,1.0,0.5,"Model A, plus the recovered per-wafer rate",49.6
0.6699413271749334,0.5238455527718147,0.9715847491187183,0.9731026778336715,0.997912119199013,0.9853512585467725,0.8883248730964467,0.3758245129621108,0.5281879918076965,147210,308,4069,2450,0.8526387302472983,A_stacked,stacked,False,514,154037,6519,160,sqrt,1.0,0.0,"Model A, diagonal parametric score + logistic head",47.7
0.7348827123641968,0.5127877468501014,0.9721885001655446,0.972713231508495,0.9989831749345842,0.9856731991171159,0.9408284023668639,0.36585365853658536,0.5268389662027833,147368,150,4134,2385,0.8421684133461679,parametric_only,linear,False,500,154037,6519,160,sqrt,1.0,0.0,die measurements alone,112.3
0.7207973400751749,0.5115949857133613,0.9717859994676604,0.9728519340519974,0.9984001952304126,0.9854605065069754,0.9107750472589792,0.36953520478601015,0.5257529463116543,147282,236,4110,2409,0.8418889255341752,A_flat,linear,False,514,154037,6519,160,sqrt,1.0,0.0,"Model A, one logistic over all 513 inputs (baseline recipe)",117.0
0.31207752227783203,0.1371953069599626,0.8864233917824939,0.9684264376346488,0.9111091527813555,0.938893836992019,0.1401311475409836,0.3278110139591962,0.19633423675869355,134405,13113,4382,2137,0.7259212689337927,block_only,linear,False,27,154037,6519,160,sqrt,1.0,0.0,sub-die readings alone,8.2
